District,Area,Year,Max_Temp,Min_Temp,Rainfall,Humidity,Wind,Cloud,Sunshine,ALT,Productions,PPH
15,81320,1982,29.26666667,18,2.333333333,78,0.6,2.8,7.448148148,63,54360,0.668470241
16,1381250,1982,27.26666667,13,2.666666667,76.33333333,0.3,0.733333333,7.066666667,34,852665,0.617314027
17,1142050,1982,29.23333333,13.8,2,73,0.9,1.5,7.866666667,35,525610,0.46023379
1,933275,1983,29.93333333,14.5,27.66666667,83.33333333,0.3,1.7,8.133333333,4,455880,0.488473387
2,644675,1983,29.23333333,14.26666667,14,74.66666667,0.7,1.2,7.833333333,20,389345,0.60393997
3,556480,1983,29.4,16.46667,36.66667,75.33333,1.166667,2.166667,8.266667,6,408530,0.734132404
4,926855,1983,29.66666667,14.73333333,15,78,1.3,1.566666667,7.433333333,10,493810,0.532780208
5,648480,1983,29.6,15.53333333,10.33333333,70.33333333,0.366666667,1.666666667,7.866666667,9,312090,0.481263879
6,880805,1983,27.83333333,11.93333333,26,70,0.5,1.266666667,6.554666667,37,498180,0.565596244
7,683225,1983,28.6,15.26666667,8.333333333,75,0.266666667,0.9,7.313793103,9,237730,0.347952724
8,654045,1983,30.53333333,13.83333333,21.66666667,72.66666667,0.933333333,1.733333333,7.533333333,7,327780,0.501158177
9,1003265,1983,29.33333333,14.23333333,14.66666667,81.33333333,1.466666667,2.066666667,7.636666667,4,520440,0.518746293
11,701895,1983,30.33333333,16,4,79,0.633333333,1.333333333,7.306896552,6,367575,0.523689441
12,519180,1983,28.96666667,13.5,13.33333333,72.66666667,0.833333333,1.433333333,7.026436782,14,243100,0.468238376
13,697755,1983,30.2,16.63333333,45.33333333,69.33333333,1.866666667,1.833333333,6.843678161,3,365480,0.523794168
14,1066310,1983,28.6,13.3,18.33333333,76.33333333,1.333333333,1.4,7.966666667,20,551660,0.51735424
15,72070,1983,29.16666667,16.63333333,64.66666667,76,0.633333333,3.733333333,7.448148148,63,49485,0.686624115
16,1385700,1983,27.5,12.83333333,18.66666667,83.33333333,0.533333333,1.066666667,7.733333333,34,871875,0.629194631
17,1157365,1983,29.1,14.5,9.333333333,72.66666667,0.966666667,1.5,8.3,35,564415,0.487672428
1,921770,1984,30.4,14.06666667,0.666666667,83.66666667,0.266666667,1.233333333,7.966666667,4,482515,0.523465724
2,617840,1984,29.63333333,14.36666667,0.666666667,73,0.6,0.933333333,8.233333333,20,425525,0.688730092
3,552520,1984,31.03333,16,6.333333,73.66667,1.666667,1.366667,8.633333,6,422680,0.765003982
4,877415,1984,31.23333333,14.26666667,1.666666667,75.66666667,0.866666667,0.966666667,7.433333333,10,482465,0.549870928
5,634450,1984,30.4,15.9,2.666666667,70,0.266666667,1.533333333,8.533333333,9,301180,0.474710379
6,870395,1984,28.4,12.43333333,1.333333333,67.66666667,0.666666667,0.866666667,6.554666667,37,529000,0.607770035
7,537420,1984,30.1,15,12.33333333,75.33333333,0.5,0.666666667,7.551724138,9,185825,0.345772394
8,516120,1984,30.8,14.1,15.33333333,71.66666667,0.6,1.433333333,6.933333333,7,322345,0.624554367
9,1011125,1984,30.26666667,14.13333333,5,81.33333333,1.133333333,1.533333333,8.633333333,4,622720,0.615868463
11,733905,1984,30.5,15.43333333,0,77,0.366666667,0.8,7.517241379,6,423035,0.576416566
12,414165,1984,29.26666667,13.4,0.666666667,70,0.333333333,1,7.213793103,14,157730,0.380838555
13,721875,1984,31.26666667,16.5,1.666666667,80,0.766666667,1.133333333,6.824137931,3,363885,0.504083117
14,1013430,1984,29.13333333,13.33333333,1.333333333,74.33333333,1.366666667,1.033333333,8.4,20,525265,0.518304175
15,15540,1984,31.16666667,16.76666667,0.666666667,72.66666667,0.2,1.766666667,7.448148148,63,13305,0.856177606
16,1386395,1984,28.36666667,12.53333333,1.666666667,81.33333333,0.833333333,0.866666667,7.7,34,927940,0.669318629
17,992270,1984,30.3,14.2,23.66666667,73.66666667,0.8,1.5,8.5,35,505570,0.509508501
1,978000,1985,30.5,14.16666667,4.666666667,85,0.266666667,1.233333333,7.933333333,4,531460,0.543415133
2,657855,1985,29.83333333,14.33333333,2.333333333,73,0.5,0.933333333,8.266666667,20,445610,0.677368113
3,544560,1985,29.93333,16.46667,67.33333,74.66667,1.3,1.466667,8.9,6,429280,0.788306155
4,936750,1985,30.86666667,14.5,1.666666667,76.33333333,0.433333333,1.066666667,7.433333333,10,531450,0.567333867
5,621540,1985,31.3,16.03333333,10.66666667,71,0.266666667,1.366666667,7.9,9,309690,0.498262381
6,869605,1985,28.6,13.03333333,2.333333333,69.33333333,0.633333333,1.1,6.554666667,37,545785,0.627624036
7,669400,1985,29.66666667,14.86666667,1,76.33333333,0.566666667,0.8,7.866666667,9,255720,0.382013744
8,678820,1985,30.8,13.83333333,3,73.66666667,0.6,1.5,6.966666667,7,412170,0.607185999
9,1039360,1985,30.43333333,14.06666667,6.666666667,79,0.666666667,1.533333333,8.133333333,4,607875,0.584855103
11,781080,1985,30.43333333,15.8,5.666666667,79.66666667,0.433333333,1.333333333,7.733333333,6,418640,0.535975828
12,458100,1985,29.96666667,13.03333333,1,71.33333333,0.533333333,1.1,7.966666667,14,212475,0.463817944
13,751210,1985,30.3,16.43333333,33.33333333,76.33333333,0.866666667,1.266666667,6.233333333,3,396315,0.527568856
14,1035080,1985,29.6,13.26666667,6,76,1.333333333,1,8.133333333,20,557255,0.538369015
15,17015,1985,30.13333333,17.16666667,33,75,0.3,2.3,7.448148148,63,14895,0.875404055
16,1408610,1985,27.96666667,13.03333333,7,82.33333333,0.533333333,0.733333333,7.8,34,930040,0.660253725
